id,type,seeAlso,inScheme,notation,prefLabel,topConceptOf,definition,note,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,theme,gekoppelde_eigenschap,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/beslissing/beroep_tegen_registratie_onontvankelijk_verklaard,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,BER_ON,Beroep onontvankelijk beslissingsstuk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard_begeleidende_brief,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,BER_ON_BEG_BRIEF,Begeleidende brief bij beroep onontvankelijk beslissingsstuk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/beslissing/beroep_tegen_registratie_verworpen,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,BER_VERWN,Beroep verworpen beslissingsstuk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen_begeleidende_brief,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,BER_VERWN_BEG_BRIEF,Begeleidende brief bij beroep verworpen beslissingsstuk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,beslissingsstuk,Stuk dat voortkomt uit een beslissing,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,null,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/schrapping_aanvaard_begeleidende_brief,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/schrapping_aanvaard_begeleidende_brief,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_opschorting_heffing_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_niet_aanvaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_ingewilligd_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_onontvankelijk_verklaard_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beroep_tegen_registratie_verworpen_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest_begeleidende_brief|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/schrapping_aanvaard_begeleidende_brief,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/foto,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,FOTO,Foto,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedure_inkomend_stuk,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,PRO_INKOMEND_STUK,Inkomend stuk op een procedure,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,procedurestuk,Stuk gerelateerd aan een procedure,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,null,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedure_inkomend_stuk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/retour_afzender,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedure_inkomend_stuk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/retour_afzender,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedure_inkomend_stuk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/retour_afzender,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/beslissing/geregistreerd_in_inventaris,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,REG_ATT,Registratie attest,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest_begeleidende_brief,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/registratie_attest,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,REG_ATT_BEG_BRIEF,Begeleidende brief bij een registratie attest,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/retour_afzender,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,RETOUR_AFZENDER,Retour afzender,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/procedurestuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/schrapping_aanvaard_begeleidende_brief,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/aanvraag_schrapping_aanvaard,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,SCHR_ANVRD_BEG_BRIEF,Begeleidende brief bij schrapping aanvaard beslissingsstuk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/beslissingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,stavingsstuk,Stavingsstuk bij een vaststelling,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,null,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/foto|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/varia|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/verslag,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/foto|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/varia|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/verslag,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/foto|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/varia|https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/verslag,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/varia,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,VARIA,Varia,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/verslag,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/stuk,VERSLAG,Verslag,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,https://data.omgeving.vlaanderen.be/id/concept/leegstand/stuk/stavingsstuk,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitenmuren,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,buitenmuren,Gebrek aan de toestand van buitenmuren,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Buitenmuren,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_buitenmuren,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitentimmerwerk,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,buitentimmerwerk,Gebrek aan de toestand van het buitentimmerwerk,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Buitentimmerwerk,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_buitentimmerwerk,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakbedekking,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,dakbedekking,Gebrek aan de toestand van de dakbedekking,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Dakbedekking,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_dakbedekking,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgebinte,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,dakgebinte,Gebrek aan de toestand van het dakgebinte,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Dakgebinte,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_dakgebinte,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgoten,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,dakgoten,Gebrek aan de toestand van de dakgoten,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Dakgoten,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_dakgoten,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,gebouwonderdeel,Gebrek aan de toestand van een gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,null,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitenmuren|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitentimmerwerk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakbedekking|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgebinte|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgoten|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/kroonlijst|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/liften|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/schoorstenen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/trappen,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitenmuren|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitentimmerwerk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakbedekking|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgebinte|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgoten|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/kroonlijst|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/liften|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/schoorstenen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/trappen,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitenmuren|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/buitentimmerwerk|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakbedekking|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgebinte|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/dakgoten|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/kroonlijst|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/liften|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/schoorstenen|https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/trappen,Gebrek aan de toestand van een gebouwonderdeel,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_gebouwonderdeel,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/kroonlijst,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,kroonlijst,Gebrek aan de toestand van de kroonlijst,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Kroonlijst,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_kroonlijst,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/liften,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,liften,Gebrek aan de toestand van de liften,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Liften,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_liften,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/schoorstenen,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,schoorstenen,Gebrek aan de toestand van schoorstenen,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Schoorstenen,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_schoorstenen,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/stabiliteit,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,stabiliteit,Gebrek dat stabiliteit in het gedrang brengt,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,null,null,null,null,null,null,null,Gebrek dat stabiliteit in het gedrang brengt,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_stabiliteit,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/trappen,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,trappen,Gebrek aan de toestand van de trappen,null,null,null,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/gebouwonderdeel,null,null,Trappen,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_trappen,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/veiligheid,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,veiligheid,Gebrek dat veiligheid in het gedrang brengt,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,null,null,null,null,null,null,null,Gebrek dat veiligheid in het gedrang brengt,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_veiligheid,null,null
https://data.omgeving.vlaanderen.be/id/concept/leegstand/uitgesproken_gebrek/vochtindringing,http://www.w3.org/2004/02/skos/core#Concept,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,vochtindringing,Gebrek dat leidt tot vochtindringing,https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/uitgesproken_gebrek,null,null,null,null,null,null,null,Gebrek dat leidt tot vochtindringing,http://www.eionet.europa.eu/gemet/theme/5,https://data.omgeving.vlaanderen.be/ns/verwaarlozing#vertoont_gebrek_ivm_vochtindringing,null,null
https://data.omgeving.vlaanderen.be/id/conceptscheme/leegstand/aanvraag_opschorting_heffing_reden,http://www.w3.org/2004/02/skos/core#ConceptScheme,null,null,cs_aanvraag_opschorting_heffing_reden,Conceptschema over reden voor een procedure aanvraag opschorting heffing,null,Conceptschema over reden voor een procedure aanvraag opschorting heffing,Conceptschema over reden voor een procedure aanvraag opschorting heffing,null,null,null,null,null,null,null,null,https://data.omgeving.vlaanderen.be/id/dataset/codelijst-verwaarlozing,https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/bodemsaneringsproject|https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/brownfieldconvenant|https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/leegstaand_niet_verwaarloosd|https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/nieuwe_eigenaars|https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/verlenging_bij_vernieuwing|https://data.omgeving.vlaanderen.be/id/concept/leegstand/aanvraag_opschorting_heffing_reden/vernieuwing
